1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.),17 - Longitude (decimal),16 - Latitude (decimal),58 - Deck Condition Rating,59 - Superstructure Condition Rating,60 - Substructure Condition Rating,62 - Culverts Condition Rating,63 - Operating Rating Method Code,64 - Operating Rating (US tons),66 - Inventory Rating (US tons),91 - Designated Inspection Frequency,90 - Inspection Date,92A - Fracture Critical Details,92B - Underwater Inspection,92C - Other Special Inspection,93A - Fracture Critical Detail Date,93B - Underwater Inspection Date,93C - Other Special Inspection Date,21 - Maintenance Responsibility
31,Nebraska,C001003810P    ,County Highway Agency,19,Buffalo County,0,0,No Place Code,1997,20,Concrete,Stringer/Multi-beam or Girder,1,29.9,STREAM                  ,COUNTY HIGHWAY    ,Fair,25,930.5,-98.9733,40.7783,5,5,9,N,1,80.5,48.5,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S068 01076     ,State Highway Agency,163,Sherman County,0,0,No Place Code,1973,375,Steel Continuous,Stringer/Multi-beam or Girder,5,462.9,MIDDLE LOUP RIVER       ,N68               ,Fair,49,16251,-98.8362,41.1103,6,7,7,N,1,70.5,41.9,24,12/2/2018 0:00,N  ,Y60,N  ,,1018,,1
31,Nebraska,C004214505     ,County Highway Agency,83,Harlan County,0,0,No Place Code,2003,100,Prestressed Concrete,Tee Beam,3,132.9,TURKEY CREEK            ,COLL 7369         ,Good,19,4097.8,-99.2164,40.1819,8,8,8,N,1,43,25.4,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S012 15496     ,State Highway Agency,107,Knox County,0,0,No Place Code,1961,545,Concrete Continuous,Slab,3,62,HARRY MILLER CREEK      ,N12               ,Fair,61,2176.8,-98.119,42.795,5,5,7,N,1,52.9,32,24,10/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C005400913     ,County Highway Agency,107,Knox County,0,0,No Place Code,1973,15,Steel,Stringer/Multi-beam or Girder,1,22,STREAM                  ,TOWNSHIP ROAD     ,Fair,49,439.9,-98.2283,42.545,5,7,7,N,1,35.3,20.9,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C000220310     ,County Highway Agency,3,Antelope County,0,0,No Place Code,1935,20,Steel,Truss - Thru,1,62,S BR VERDIGRIS CREEK    ,TOWNSHIP ROAD     ,Poor,87,976.5,-98.2817,42.4217,5,6,4,N,1,29.8,17.6,24,8/2/2017 0:00,Y24,N  ,N  ,821,,,2
31,Nebraska,C005405015     ,County Highway Agency,107,Knox County,0,0,No Place Code,1973,35,Steel,Stringer/Multi-beam or Girder,1,37.1,CHICKEN SLOUGH          ,TOWNSHIP ROAD     ,Good,49,985.2,-98.2383,42.5233,9,9,7,N,3,58.4,45.2,24,7/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C008243205     ,County Highway Agency,163,Sherman County,0,0,No Place Code,2002,25,Concrete,Stringer/Multi-beam or Girder,1,24,DEER CREEK              ,TOWNSHIP ROAD     ,Fair,20,620.8,-98.8096,41.1776,5,9,9,N,1,63.9,37.5,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S022 01611     ,State Highway Agency,77,Greeley County,0,0,No Place Code,1982,730,Concrete Continuous,Slab,3,127,WALLACE CREEK           ,N22               ,Fair,40,4373.9,-98.6904,41.4665,6,6,7,N,1,58.4,35.3,24,11/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C003903805P    ,County Highway Agency,77,Greeley County,0,0,No Place Code,1975,95,Prestressed Concrete,Tee Beam,1,60,WALLACE CREEK           ,COUNTY HIGHWAY    ,Poor,47,1575.8,-98.6883,41.4733,6,6,4,N,0,36.4,24.3,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001025925     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,1956,10,Steel,Stringer/Multi-beam or Girder,3,161.1,SOUTH LOUP RIVER        ,NAVAHO RD         ,Poor,66,3276.7,-98.8746,41.034,5,7,4,N,1,44.1,26.5,24,12/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001025525     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,1960,1465,Concrete,Culvert,2,27.9,STREAM                  ,FAS 2015          ,Good,62,832.6,-98.9132,40.9374,N,N,N,7,0,36.4,24.3,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001024705     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,1991,100,Concrete,Stringer/Multi-beam or Girder,2,60,WOOD RIVER              ,COUNTY HIGHWAY    ,Fair,31,1910.7,-98.9883,40.7583,5,5,8,N,1,69.4,40.8,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C008224715     ,County Highway Agency,163,Sherman County,0,0,No Place Code,1986,20,Concrete,Culvert,2,21,TURKEY CREEK            ,COUNTY HIGHWAY    ,Good,36,626.9,-98.7654,41.2965,N,N,N,8,0,36.4,24.3,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004720335     ,County Highway Agency,93,Howard County,0,0,No Place Code,1935,40,Steel,Stringer/Multi-beam or Girder,2,45.9,DAVIS CREEK             ,YUTAN RD/COLL 7573,Fair,87,738.4,-98.7303,41.3801,6,6,5,N,1,37.5,22,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C003903005     ,County Highway Agency,77,Greeley County,0,0,No Place Code,2011,80,Steel,Stringer/Multi-beam or Girder,1,40,WALLACE CREEK           ,COUNTY ROAD 808   ,Fair,11,1142.5,-98.6638,41.5384,5,8,8,N,1,104.7,62.8,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001031630     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,2011,35,Concrete,Stringer/Multi-beam or Girder,1,34.1,STREAM                  ,COUNTY HIGHWAY    ,Fair,11,1175.4,-98.9117,40.945,5,5,9,N,3,47.4,36.4,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S058 02790     ,State Highway Agency,163,Sherman County,0,0,No Place Code,1965,660,Concrete Continuous,Slab,3,86,ROCK CREEK              ,N58               ,Good,57,3243.2,-98.8382,41.1241,7,7,7,N,1,41.9,25.4,24,12/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C001003805P    ,County Highway Agency,19,Buffalo County,0,0,No Place Code,1975,20,Steel,Stringer/Multi-beam or Girder,1,25.9,STREAM                  ,COUNTY HIGHWAY    ,Fair,47,731.3,-98.9817,40.7783,5,7,7,N,1,110.1,105.8,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C008224720     ,County Highway Agency,163,Sherman County,0,0,No Place Code,1963,20,Prestressed Concrete,Stringer/Multi-beam or Girder,2,78.1,FARWELL MAIN CANAL      ,COUNTY HIGHWAY    ,Good,59,1767.6,-98.7655,41.3023,8,8,8,N,1,58.4,35.3,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005411120     ,County Highway Agency,107,Knox County,0,0,No Place Code,1935,20,Steel,Truss - Thru,1,99.1,N BR VERDIGRIS CREEK    ,TOWNSHIP ROAD     ,Fair,87,1787.9,-98.2076,42.6141,5,5,6,N,1,18.7,11,24,10/2/2017 0:00,Y24,N  ,N  ,1021,,,2
31,Nebraska,C004242415     ,County Highway Agency,83,Harlan County,0,0,No Place Code,1935,100,Steel,Stringer/Multi-beam or Girder,1,35.1,TURKEY CREEK            ,COLL 7369         ,Fair,87,817.7,-99.2242,40.1907,6,6,6,N,1,44.1,26.5,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C003910505P    ,County Highway Agency,77,Greeley County,0,0,No Place Code,1930,125,Steel,Stringer/Multi-beam or Girder,2,70.9,WALLACE CREEK           ,FAS 2325          ,Fair,92,2022.8,-98.7032,41.4542,7,8,5,N,1,33.1,18.7,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S080 27562     ,State Highway Agency,19,Buffalo County,0,25055,Kearney city,2011,3195,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,252,I80                     ,N10               ,Good,11,11821.3,-99.0291,40.6697,7,8,8,N,3,70.5,51.8,24,8/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C003913410     ,County Highway Agency,77,Greeley County,0,0,No Place Code,1977,45,Prestressed Concrete,Tee Beam,1,32.2,WALLACE CREEK           ,COUNTY HIGHWAY    ,Poor,45,770,-98.68,41.51,7,7,4,N,1,68.3,40.8,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S092 33147     ,State Highway Agency,163,Sherman County,2375,2375,Ashton village,1938,880,Concrete Continuous,Slab,3,100.1,OAK CREEK               ,N92               ,Fair,84,3447.1,-98.7904,41.2471,5,5,7,N,1,44.1,26.5,24,11/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S010 05229     ,State Highway Agency,19,Buffalo County,0,25055,Kearney city,2011,3195,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,3,176.8,N CHANNEL PLATTE RIVER  ,N10               ,Good,11,16418.9,-99.029,40.673,7,8,8,N,3,47.4,36.4,24,8/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C001004204P    ,County Highway Agency,19,Buffalo County,0,0,No Place Code,2000,250,Concrete,Culvert,3,38.1,STREAM                  ,COUNTY HIGHWAY    ,Good,22,1448.4,-98.9983,40.75,N,N,N,8,0,36.4,24.3,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,M011022220     ,City or Municipal Highway Agency,163,Sherman County,2375,2375,Ashton village,2012,85,Prestressed Concrete,Tee Beam,1,66.9,OAK CREEK               ,COUNTY ROAD 789TH ,Fair,10,2042.1,-98.7917,41.25,5,9,9,N,3,41.9,32,24,11/2/2018 0:00,N  ,N  ,N  ,,,,4
31,Nebraska,C005400705     ,County Highway Agency,107,Knox County,0,0,No Place Code,1935,25,Steel,Stringer/Multi-beam or Girder,1,74.8,VERDIGRE CREEK MID BR   ,513TH RD          ,Good,87,1840.6,-98.248,42.5291,9,9,9,N,1,46.3,36.4,24,7/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S044 04063     ,State Highway Agency,99,Kearney County,0,0,No Place Code,1940,4390,Concrete,Culvert,2,22,DRY CREEK               ,N44               ,Good,82,879.8,-99.0847,40.5429,N,N,N,8,0,36.4,24.3,24,4/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C001031835     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,1999,50,Concrete,Culvert,2,25.9,STREAM                  ,COUNTY HIGHWAY    ,Good,23,773.8,-98.925,40.9317,N,N,N,8,0,36.4,24.3,24,7/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C009213305     ,County Highway Agency,183,Wheeler County,0,0,No Place Code,1950,15,Wood or Timber,Stringer/Multi-beam or Girder,1,24,CLEARWATER CREEK        ,COUNTY HIGHWAY    ,Poor,72,479.3,-98.4507,42.0631,6,5,4,N,2,22,16.5,24,3/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C008213905     ,County Highway Agency,163,Sherman County,0,0,No Place Code,1989,15,Steel,Stringer/Multi-beam or Girder,1,29.9,ROCK CREEK              ,COUNTY HIGHWAY    ,Good,33,832.6,-98.8442,41.1336,8,7,7,N,1,75,45.2,24,12/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S012 15411     ,State Highway Agency,107,Knox County,0,0,No Place Code,1961,545,Concrete Continuous,Slab,3,38.1,STREAM                  ,N12               ,Fair,61,1560.8,-98.1338,42.801,5,5,7,N,1,39.7,24.3,24,10/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C008224305     ,County Highway Agency,163,Sherman County,0,0,No Place Code,1963,50,Prestressed Concrete,Stringer/Multi-beam or Girder,1,65,FARWELL SOUTH CANAL     ,TOWNSHIP ROAD     ,Fair,59,1470.6,-98.8044,41.231,5,8,8,N,1,56.2,26.5,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S092 33116     ,State Highway Agency,163,Sherman County,2375,2375,Ashton village,1968,880,Concrete,Culvert,3,33.1,STREAM                  ,N92               ,Good,54,891.5,-98.7962,41.2522,N,N,N,7,0,47.4,36.4,24,11/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C001040425     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,1995,60,Concrete,Stringer/Multi-beam or Girder,2,49.9,BEAVER CREEK            ,375TH RD          ,Fair,27,1554.3,-98.8893,41.0324,5,5,8,N,0,36.4,24.3,24,12/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C008214110     ,County Highway Agency,163,Sherman County,0,0,No Place Code,1973,65,Steel,Stringer/Multi-beam or Girder,1,30.8,DEER CREEK              ,FAS 2065          ,Fair,49,890.4,-98.8236,41.1886,5,8,8,N,1,70.5,41.9,24,12/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005404605     ,County Highway Agency,107,Knox County,0,0,No Place Code,1992,20,Steel,Stringer/Multi-beam or Girder,1,32.2,STREAM                  ,COUNTY HIGHWAY    ,Fair,30,938.8,-98.2433,42.5533,5,8,8,N,1,51.8,30.9,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001015320     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,1997,20,Concrete,Culvert,2,25.9,STREAM                  ,COUNTY HIGHWAY    ,Good,25,773.8,-98.9317,40.93,N,N,N,8,0,36.4,24.3,24,7/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,M011004305P    ,City or Municipal Highway Agency,163,Sherman County,2375,2375,Ashton village,1997,10,Wood or Timber,Stringer/Multi-beam or Girder,3,25.9,STREAM                  ,SAINT FRANCIS AVE ,Fair,25,535.7,-98.7994,41.2501,5,7,7,N,2,27.6,19.8,24,6/2/2018 0:00,N  ,N  ,N  ,,,,4
31,Nebraska,C005405805     ,County Highway Agency,107,Knox County,0,0,No Place Code,1957,395,Steel,Stringer/Multi-beam or Girder,1,32.2,STREAM                  ,FAS 2280          ,Poor,65,843.9,-98.2836,42.4659,5,6,4,N,1,45.2,26.5,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S010 05416     ,State Highway Agency,19,Buffalo County,0,0,No Place Code,2016,3195,Concrete,Culvert,1,28.5,STREAM                  ,N-10              ,Good,6,899,-99.0287,40.7002,N,N,N,7,1,46.3,36.4,24,8/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C005002205     ,County Highway Agency,99,Kearney County,0,0,No Place Code,1990,35,Concrete,Culvert,3,34.1,DRY CREEK               ,O 500 CNTY RD     ,Good,32,1018.7,-99.095,40.54,N,N,N,8,0,36.4,24.3,24,12/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C008242410     ,County Highway Agency,163,Sherman County,0,0,No Place Code,1963,5,Prestressed Concrete,Stringer/Multi-beam or Girder,2,84,FARWELL SOUTH CANAL     ,TOWNSHIP ROAD     ,Fair,59,1901.3,-98.8082,41.2355,5,8,8,N,1,49.6,29.8,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S136 03475     ,State Highway Agency,83,Harlan County,0,0,No Place Code,2004,1150,Prestressed Concrete,Stringer/Multi-beam or Girder,1,107.9,MILL CREEK              ,US136             ,Good,18,4143.3,-99.2726,40.1038,8,8,8,N,1,80.5,46.3,24,4/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C001024510     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,2000,100,Concrete,Stringer/Multi-beam or Girder,3,81,WOOD RIVER              ,SWEETWATER AVE    ,Fair,22,2525.7,-99.0075,40.757,5,5,9,N,1,63.9,37.5,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S002 32814     ,State Highway Agency,19,Buffalo County,0,0,No Place Code,1993,3235,Steel Continuous,Stringer/Multi-beam or Girder,5,402.9,SOUTH LOUP RIVER        ,N2                ,Fair,29,18637.5,-98.901,41.0131,6,8,8,N,1,75,45.2,48,8/2/2015 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C003900905P    ,County Highway Agency,77,Greeley County,0,0,No Place Code,1935,50,Wood or Timber,Stringer/Multi-beam or Girder,2,23,WALLACE CREEK           ,WALLACE CRK AVE.  ,Poor,87,497.3,-98.6711,41.5675,5,5,3,N,2,12.1,7.7,24,11/2/2018 0:00,N  ,N  ,Y24,,,1219,2
31,Nebraska,C001003455     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,2002,25,Concrete,Culvert,2,25.9,STREAM                  ,COUNTY HIGHWAY    ,Good,20,620.8,-98.9833,40.815,N,N,N,8,0,36.4,24.3,24,8/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001020415P    ,County Highway Agency,19,Buffalo County,0,0,No Place Code,1987,100,Steel Continuous,Stringer/Multi-beam or Girder,3,262.1,SOUTH LOUP RIVER        ,GENOA ST          ,Good,35,7912.3,-98.8964,41.0253,7,8,8,N,1,41.9,25.4,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005000905     ,County Highway Agency,99,Kearney County,0,0,No Place Code,1960,40,Steel,Stringer/Multi-beam or Girder,1,33.1,PHELPS COUNTY CANAL     ,24 1200 CNTY RD   ,Fair,62,815.4,-99.1033,40.5233,5,8,7,N,1,48.5,28.7,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S022 01492     ,State Highway Agency,77,Greeley County,0,0,No Place Code,1987,1255,Concrete,Culvert,3,26.9,STREAM                  ,N22               ,Good,35,644.3,-98.7131,41.4664,N,N,N,8,0,47.4,36.4,48,12/2/2016 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S010 05463R    ,State Highway Agency,19,Buffalo County,0,0,No Place Code,2016,3195,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,332,US-30 AND UPRR          ,N-10              ,Good,6,13834.2,-99.0292,40.7072,8,8,8,N,3,63.9,26.5,24,8/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S010 05463L    ,State Highway Agency,19,Buffalo County,0,0,No Place Code,2016,3195,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,332,US-30 AND UPRR          ,N-10              ,Good,6,13834.2,-99.0294,40.7072,8,8,8,N,3,66.1,35.3,24,8/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S010 05467     ,State Highway Agency,19,Buffalo County,0,25055,Kearney city,2016,3195,Concrete,Culvert,1,22.6,STREAM                  ,N-10              ,Good,6,906.1,-99.0293,40.7076,N,N,N,9,1,46.3,36.4,24,8/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C001024515     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,2002,90,Concrete,Stringer/Multi-beam or Girder,2,49.9,DRY CREEK               ,SWEETWATER AVE    ,Fair,20,1570.7,-99.0074,40.7635,5,5,9,N,1,70.5,41.9,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004204305     ,County Highway Agency,83,Harlan County,0,0,No Place Code,1987,100,Concrete Continuous,Slab,3,102,TURKEY CREEK            ,COLL 7369         ,Good,35,3079.8,-99.2357,40.2025,8,8,8,N,1,75,44.1,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004518705     ,County Highway Agency,89,Holt County,0,0,No Place Code,1990,45,Steel,Stringer/Multi-beam or Girder,2,73.2,CACHE CREEK             ,COLL 7503         ,Good,32,2160.3,-98.398,42.2115,7,8,7,N,1,51.8,30.9,24,8/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C008214515     ,County Highway Agency,163,Sherman County,0,0,No Place Code,1963,85,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,77.1,FARWELL MAIN CANAL      ,FAS 2065          ,Good,59,2048.9,-98.7847,41.3026,8,8,8,N,1,58.4,35.3,24,5/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C008224310     ,County Highway Agency,163,Sherman County,0,0,No Place Code,1935,25,Wood or Timber,Stringer/Multi-beam or Girder,1,27.9,OAK CREEK TRIB          ,483RD AVE         ,Poor,87,768.5,-98.8041,41.2556,5,7,4,N,2,8.8,5.5,24,6/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S011 05926     ,State Highway Agency,77,Greeley County,0,0,No Place Code,1939,1190,Concrete,Culvert,2,22,STREAM                  ,N11               ,Good,83,526.5,-98.7208,41.4591,N,N,N,7,0,36.4,24.3,24,11/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C005400915     ,County Highway Agency,107,Knox County,0,0,No Place Code,2003,40,Prestressed Concrete Continuous,Tee Beam,3,129.9,N BR VERDIGRIS CREEK    ,COLL 7653         ,Good,19,3964.1,-98.2271,42.6158,8,8,8,N,1,63.9,37.5,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005000705     ,County Highway Agency,99,Kearney County,0,0,No Place Code,1961,320,Steel,Stringer/Multi-beam or Girder,1,26.9,STREAM                  ,23 1000 COLLECTOR ,Poor,61,662,-99.1231,40.4883,5,4,4,N,1,59.5,35.3,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001002060     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,1978,85,Concrete,Culvert,2,24,STREAM                  ,FAS 1900          ,Good,44,715,-98.9475,40.9164,N,N,N,7,0,36.4,24.3,24,6/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S044 02725     ,State Highway Agency,99,Kearney County,0,0,No Place Code,1938,610,Concrete,Culvert,2,21,STREAM                  ,N44               ,Good,84,502.9,-99.1608,40.3972,N,N,N,7,0,36.4,24.3,24,4/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C005001610     ,County Highway Agency,99,Kearney County,0,0,No Place Code,1963,195,Concrete,Culvert,2,22,STREAM                  ,FAS 1540 R 500    ,Fair,59,613,-99.0851,40.5828,N,N,N,6,0,36.4,24.3,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,U135024630     ,State Highway Agency,19,Buffalo County,25055,25055,Kearney city,2014,200,Concrete,Culvert,3,37.4,WOOD RIVER TRIB         ,E 56TH ST         ,Good,8,895.8,-99.0264,40.7282,N,N,N,8,1,46.3,36.4,24,11/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C009222705     ,County Highway Agency,183,Wheeler County,0,0,No Place Code,2002,25,Concrete,Culvert,2,24.9,BEAVER CREEK            ,COLL 7489         ,Good,20,695.3,-98.5092,41.964,N,N,N,8,0,36.4,24.3,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005400505     ,County Highway Agency,107,Knox County,0,0,No Place Code,2006,50,Steel,Stringer/Multi-beam or Girder,1,61,M BR VERDIGRIS CREEK    ,COLL 7653         ,Good,16,1741.8,-98.2676,42.5269,8,8,8,N,1,45.2,26.5,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S022 01454     ,State Highway Agency,77,Greeley County,0,0,No Place Code,1987,1255,Prestressed Concrete,Stringer/Multi-beam or Girder,5,378,NORTH LOUP RIVER        ,N22               ,Fair,35,13764,-98.7205,41.4662,6,7,7,N,1,88.2,45.2,48,12/2/2014 0:00,N  ,Y60,N  ,,1018,,1
31,Nebraska,C005405010     ,County Highway Agency,107,Knox County,0,0,No Place Code,2002,25,Steel,Stringer/Multi-beam or Girder,2,69.9,M BR VERDIGRIS CREEK    ,TOWNSHIP ROAD     ,Good,20,1719.5,-98.27,42.5233,8,8,8,N,1,99.2,88.2,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S044 04381     ,State Highway Agency,99,Kearney County,0,0,No Place Code,1960,4390,Concrete,Culvert,3,33.1,LOST CREEK              ,N44               ,Good,62,1326.3,-99.0848,40.5891,N,N,N,8,0,36.4,24.3,24,4/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C008224315     ,County Highway Agency,163,Sherman County,0,0,No Place Code,2012,50,Concrete,Culvert,2,22,OAK CREEK               ,COUNTY HIGHWAY    ,Good,10,613,-98.8041,41.2696,N,N,N,9,3,59.5,36.4,24,3/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004559815     ,County Highway Agency,89,Holt County,0,0,No Place Code,1983,5,Wood or Timber,Stringer/Multi-beam or Girder,2,50.9,CACHE CREEK             ,TOWNSHIP ROAD     ,Good,39,834.2,-98.4147,42.1905,7,7,7,N,2,18.7,13.2,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C008222215     ,County Highway Agency,163,Sherman County,0,0,No Place Code,1939,135,Concrete,Culvert,4,43,STREAM                  ,FAS 2065          ,Good,83,1283.2,-98.8124,41.25,N,N,N,7,0,36.4,24.3,24,12/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004529515     ,County Highway Agency,89,Holt County,0,0,No Place Code,1993,35,Concrete,Culvert,2,22,STREAM                  ,TOWNSHIP ROAD     ,Good,29,526.5,-98.32,42.4133,N,N,N,8,0,36.4,24.3,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001025530     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,1984,1465,Steel Continuous,Stringer/Multi-beam or Girder,3,268,SOUTH LOUP RIVER        ,FAS 2015          ,Fair,38,8618.2,-98.9128,41.0118,5,9,7,N,1,47.4,28.7,24,12/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S068 00017     ,State Highway Agency,19,Buffalo County,40710,0,No Place Code,1979,2695,Concrete Continuous,Slab,3,121.1,MUD CREEK               ,N68               ,Fair,43,5123.7,-98.9128,41.0196,6,6,7,N,1,61.7,37.5,48,8/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C008203305     ,County Highway Agency,163,Sherman County,0,0,No Place Code,2004,60,Steel,Stringer/Multi-beam or Girder,1,40,BEAVER CREEK            ,COUNTY HIGHWAY    ,Good,18,1142.5,-98.9013,41.0481,8,7,7,N,1,72.8,44.1,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004508710     ,County Highway Agency,89,Holt County,0,0,No Place Code,1979,95,Prestressed Concrete,Tee Beam,3,111.9,S FK ELKHORN RIVER      ,FAS 2260          ,Good,43,3376.9,-98.3984,42.2416,8,8,7,N,1,73.9,40.8,24,8/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S068 00044     ,State Highway Agency,19,Buffalo County,40710,40710,Ravenna city,2004,2440,Steel,Arch - Thru,1,174.9,BNSF/RAILWY ST 083-197-G,N68               ,Good,18,9351.6,-98.9128,41.0232,8,9,7,N,3,55.1,41.9,24,9/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C001040255     ,County Highway Agency,19,Buffalo County,0,0,No Place Code,2005,225,Concrete,Culvert,2,21,STREAM                  ,TOWNSHIP ROAD     ,Good,17,626.9,-98.9033,41.0467,N,N,N,8,0,36.4,24.3,24,8/2/2017 0:00,N  ,N  ,N  ,,,,2
